station_abbr;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;timestamp;year;month;month_str
MAH;19.8;19.1;20.3;;;54.2;12.5;10.2;965.0;1014.9;1016.5;;;9.5;215;5.4;19.4;34.2;9.3;33.5;;;0.0;;488;;;;216;32;0.357;2025-09-11 14:00:00;2025;9;September
MAH;20.0;19.4;20.5;;;52.8;12.3;10.1;965.0;1014.8;1016.5;;;11.4;195;7.3;26.3;41.0;11.1;40.0;;;0.0;;426;;;;174;36;0.345;2025-09-11 15:00:00;2025;9;September
MAH;19.5;19.4;19.7;;;50.3;11.4;8.9;965.1;1015.0;1016.6;;;9.7;222;4.0;14.4;34.9;9.4;33.8;;;0.0;;189;;;;149;6;0.2;2025-09-11 16:00:00;2025;9;September
MAH;18.6;18.2;19.0;;;57.0;12.2;9.9;965.2;1015.3;1016.7;;;7.1;210;3.9;14.0;25.6;6.8;24.5;;;0.0;;105;;;;80;12;0.133;2025-09-11 17:00:00;2025;9;September
MAH;17.3;16.1;18.0;;;62.5;12.3;10.0;965.4;1015.8;1016.9;;;5.3;228;2.5;9.0;19.1;4.8;17.3;;;0.0;;30;;;;28;0;0.029;2025-09-11 18:00:00;2025;9;September
MAH;16.0;15.0;16.7;;;66.8;12.1;9.8;965.7;1016.3;1017.2;;;4.9;219;2.7;9.7;17.6;4.7;16.9;;;0.0;;3;;;;2;0;0.027;2025-09-11 19:00:00;2025;9;September
MAH;14.6;14.0;15.1;;;76.9;12.8;10.6;966.1;1016.9;1017.6;;;3.7;201;2.1;7.6;13.3;3.5;12.6;;;0.0;;3;;;;2;0;0.013;2025-09-11 20:00:00;2025;9;September
MAH;14.3;13.8;14.7;;;76.8;12.5;10.3;966.1;1017.0;1017.6;;;4.1;209;1.7;6.1;14.8;3.9;14.0;;;0.0;;2;;;;1;0;0.009;2025-09-11 21:00:00;2025;9;September
MAH;13.5;12.1;14.4;;;78.5;12.1;9.8;966.1;1017.2;1017.6;;;4.4;198;2.6;9.4;15.8;4.3;15.5;;;0.0;;3;;;;2;0;0.013;2025-09-11 22:00:00;2025;9;September
MAH;13.8;13.3;14.0;;;80.7;12.7;10.5;965.9;1016.9;1017.4;;;3.5;202;2.0;7.2;12.6;3.4;12.2;;;0.0;;2;;;;1;0;0.008;2025-09-11 23:00:00;2025;9;September
MAH;14.4;14.1;14.5;;;76.5;12.5;10.3;965.6;1016.5;1017.1;;;2.8;236;1.5;5.4;10.1;2.7;9.7;;;0.0;;2;;;;1;0;0.008;2025-09-12 00:00:00;2025;9;September
MAH;14.4;14.1;14.8;;;77.1;12.7;10.5;965.4;1016.2;1016.9;;;2.8;247;1.4;5.0;10.1;2.6;9.4;;;0.0;;2;;;;1;0;0.007;2025-09-12 01:00:00;2025;9;September
MAH;14.4;14.0;14.9;;;78.5;12.9;10.7;965.5;1016.4;1017.0;;;4.4;180;1.4;5.0;15.8;4.1;14.8;;;0.0;;2;;;;1;0;0.006;2025-09-12 02:00:00;2025;9;September
MAH;15.0;14.2;15.4;;;77.7;13.2;11.1;966.0;1016.8;1017.5;;;7.9;215;3.3;11.9;28.4;7.6;27.4;;;0.8;;3;;;;2;0;0.019;2025-09-12 03:00:00;2025;9;September
MAH;14.9;14.6;15.2;;;76.1;12.9;10.8;967.0;1017.8;1018.5;;;8.3;218;4.2;15.1;29.9;8.0;28.8;;;0.0;;1;;;;0;0;0.024;2025-09-12 04:00:00;2025;9;September
MAH;14.8;14.5;15.0;;;71.5;12.0;9.7;967.7;1018.6;1019.3;;;9.3;225;4.7;16.9;33.5;8.9;32.0;;;0.0;;2;;;;1;0;0.031;2025-09-12 05:00:00;2025;9;September
MAH;14.3;13.9;14.4;;;70.1;11.4;8.9;968.5;1019.6;1020.1;;;11.3;218;3.7;13.3;40.7;11.2;40.3;;;0.0;;18;;;;16;0;0.062;2025-09-12 06:00:00;2025;9;September
MAH;14.4;14.2;14.5;;;66.8;10.9;8.3;969.0;1020.1;1020.6;;;9.1;212;5.0;18.0;32.8;8.5;30.6;;;0.0;;84;;;;79;0;0.109;2025-09-12 07:00:00;2025;9;September
MAH;14.7;14.5;15.1;;;64.0;10.7;8.0;969.9;1021.0;1021.6;;;9.7;246;4.8;17.3;34.9;9.3;33.5;;;0.0;;181;;;;170;1;0.155;2025-09-12 08:00:00;2025;9;September
MAH;16.2;15.5;16.5;;;59.3;10.9;8.3;970.1;1020.9;1021.8;;;8.4;244;3.3;11.9;30.2;8.2;29.5;;;0.0;;396;;;;220;27;0.251;2025-09-12 09:00:00;2025;9;September
MAH;17.0;16.7;17.5;;;56.6;11.0;8.3;970.2;1020.8;1021.9;;;4.5;184;2.7;9.7;16.2;4.4;15.8;;;0.0;;305;;;;265;1;0.223;2025-09-12 10:00:00;2025;9;September
MAH;18.2;17.8;18.6;;;53.8;11.3;8.7;970.1;1020.5;1021.8;;;5.5;182;2.8;10.1;19.8;5.2;18.7;;;0.0;;617;;;;270;41;0.388;2025-09-12 11:00:00;2025;9;September
MAH;19.2;18.8;19.8;;;47.5;10.6;7.8;969.8;1020.1;1021.5;;;9.1;232;3.7;13.3;32.8;8.3;29.9;;;0.0;;642;;;;258;41;0.428;2025-09-12 12:00:00;2025;9;September
MAH;19.5;19.2;19.8;;;43.0;9.8;6.6;969.7;1019.8;1021.4;;;8.3;265;3.7;13.3;29.9;8.2;29.5;;;0.0;;569;;;;271;29;0.402;2025-09-12 13:00:00;2025;9;September
MAH;19.1;18.8;19.7;;;46.5;10.3;7.4;969.6;1019.9;1021.3;;;6.6;268;2.9;10.4;23.8;6.2;22.3;;;0.0;;345;;;;255;12;0.271;2025-09-12 14:00:00;2025;9;September
MAH;19.3;19.1;19.5;;;46.7;10.5;7.7;969.7;1019.9;1021.4;;;8.8;252;2.3;8.3;31.7;8.2;29.5;;;0.0;;276;;;;241;0;0.221;2025-09-12 15:00:00;2025;9;September
MAH;18.6;18.2;19.1;;;47.1;10.1;7.1;969.7;1020.1;1021.4;;;6.3;272;2.5;9.0;22.7;6.1;22.0;;;0.0;;231;;;;185;3;0.186;2025-09-12 16:00:00;2025;9;September
MAH;17.7;17.1;18.0;;;50.8;10.3;7.4;969.9;1020.4;1021.6;;;3.6;270;1.3;4.7;13.0;3.2;11.5;;;0.0;;73;;;;72;0;0.078;2025-09-12 17:00:00;2025;9;September
MAH;15.9;15.4;16.2;;;66.6;12.1;9.7;970.0;1020.8;1021.7;;;2.1;191;0.8;2.9;7.6;1.9;6.8;;;0.0;;17;;;;16;0;0.01;2025-09-12 18:00:00;2025;9;September
MAH;14.1;13.8;14.5;;;77.5;12.5;10.2;970.2;1021.4;1021.9;;;2.6;225;1.0;3.6;9.4;2.5;9.0;;;0.0;;3;;;;2;0;0.003;2025-09-12 19:00:00;2025;9;September
MAH;12.6;11.4;13.8;;;84.4;12.3;10.1;970.4;1021.9;1022.1;;;2.2;218;1.3;4.7;7.9;2.1;7.6;;;0.0;;4;;;;3;0;0.002;2025-09-12 20:00:00;2025;9;September
MAH;10.9;10.4;11.9;;;90.3;11.7;9.3;970.5;1022.3;1022.2;;;1.8;203;0.9;3.2;6.5;1.8;6.5;;;0.0;;3;;;;2;0;-0.003;2025-09-12 21:00:00;2025;9;September
MAH;10.2;9.8;10.6;;;91.2;11.4;8.9;970.5;1022.5;1022.2;;;3.3;207;1.9;6.8;11.9;3.3;11.9;;;0.0;;3;;;;1;0;0.0;2025-09-12 22:00:00;2025;9;September
MAH;9.5;9.3;9.8;;;92.5;11.0;8.3;970.4;1022.5;1022.1;;;2.5;214;1.4;5.0;9.0;2.3;8.3;;;0.0;;3;;;;1;0;-0.002;2025-09-12 23:00:00;2025;9;September
MAH;8.4;8.0;9.1;;;95.1;10.5;7.7;970.3;1022.6;1022.0;;;1.7;68;0.9;3.2;6.1;1.7;6.1;;;0.0;;3;;;;2;0;-0.004;2025-09-13 00:00:00;2025;9;September
MAH;9.0;8.5;9.3;;;94.2;10.8;8.1;970.2;1022.3;1021.9;;;2.6;319;1.3;4.7;9.4;2.6;9.4;;;0.0;;2;;;;1;0;-0.003;2025-09-13 01:00:00;2025;9;September
MAH;9.4;9.0;9.7;;;94.5;11.1;8.5;970.1;1022.2;1021.8;;;2.1;166;1.3;4.7;7.6;2.1;7.6;;;0.0;;2;;;;1;0;-0.003;2025-09-13 02:00:00;2025;9;September
MAH;9.4;9.3;9.7;;;94.1;11.1;8.5;970.0;1022.1;1021.7;;;2.0;229;1.0;3.6;7.2;2.0;7.2;;;0.0;;2;;;;1;0;-0.004;2025-09-13 03:00:00;2025;9;September
MAH;9.7;9.7;9.8;;;93.5;11.3;8.7;970.0;1022.0;1021.7;;;2.3;225;0.8;2.9;8.3;2.2;7.9;;;0.0;;2;;;;1;0;-0.005;2025-09-13 04:00:00;2025;9;September
MAH;9.3;9.1;9.5;;;96.9;11.3;8.8;969.7;1021.8;1021.4;;;1.3;117;0.6;2.2;4.7;1.2;4.3;;;0.0;;3;;;;1;0;-0.006;2025-09-13 05:00:00;2025;9;September
MAH;9.3;9.2;9.6;;;96.4;11.3;8.8;969.8;1021.9;1021.5;;;1.2;256;0.5;1.8;4.3;1.0;3.6;;;0.0;;23;;;;22;0;0.007;2025-09-13 06:00:00;2025;9;September
MAH;10.7;9.6;11.7;;;91.4;11.8;9.4;970.0;1021.9;1021.7;;;1.3;189;0.6;2.2;4.7;1.2;4.3;;;0.0;;159;;;;125;14;0.065;2025-09-13 07:00:00;2025;9;September
MAH;12.5;11.9;13.3;;;85.2;12.4;10.1;970.1;1021.5;1021.8;;;1.8;256;0.9;3.2;6.5;1.7;6.1;;;0.0;;240;;;;193;5;0.121;2025-09-13 08:00:00;2025;9;September
MAH;14.5;13.8;15.0;;;79.1;13.0;10.9;969.9;1021.0;1021.6;;;1.9;90;0.9;3.2;6.8;1.8;6.5;;;0.0;;394;;;;241;38;0.213;2025-09-13 09:00:00;2025;9;September
MAH;15.9;15.2;16.5;;;71.4;12.9;10.7;969.5;1020.4;1021.2;;;4.8;173;1.5;5.4;17.3;4.6;16.6;;;0.0;;511;;;;345;17;0.29;2025-09-13 10:00:00;2025;9;September
MAH;16.7;16.2;17.4;;;68.2;12.9;10.8;969.1;1019.8;1020.8;;;3.5;216;1.5;5.4;12.6;3.4;12.2;;;0.0;;487;;;;399;3;0.291;2025-09-13 11:00:00;2025;9;September
MAH;17.9;17.6;18.4;;;63.4;13.0;10.9;968.9;1019.3;1020.5;;;5.6;205;2.0;7.2;20.2;5.4;19.4;;;0.0;;460;;;;365;6;0.294;2025-09-13 12:00:00;2025;9;September
MAH;17.9;17.8;18.0;;;64.6;13.2;11.1;968.7;1019.1;1020.3;;;5.4;192;3.4;12.2;19.4;5.2;18.7;;;0.0;;234;;;;230;0;0.192;2025-09-13 13:00:00;2025;9;September
MAH;17.8;17.7;17.9;;;64.9;13.2;11.1;968.2;1018.6;1019.8;;;4.3;183;2.2;7.9;15.5;4.2;15.1;;;0.0;;194;;;;191;0;0.157;2025-09-13 14:00:00;2025;9;September
MAH;17.5;16.6;17.9;;;69.3;13.9;11.8;968.0;1018.5;1019.6;;;5.1;216;2.0;7.2;18.4;5.1;18.4;;;0.0;;77;;;;76;0;0.09;2025-09-13 15:00:00;2025;9;September
MAH;15.5;15.4;16.1;;;86.2;15.2;13.2;968.6;1019.5;1020.2;;;6.2;188;2.9;10.4;22.3;6.0;21.6;;;0.8;;44;;;;43;0;0.054;2025-09-13 16:00:00;2025;9;September
MAH;14.9;14.7;15.2;;;89.9;15.2;13.2;968.7;1019.6;1020.3;;;5.5;184;3.0;10.8;19.8;5.3;19.1;;;0.9;;20;;;;18;0;0.036;2025-09-13 17:00:00;2025;9;September
MAH;14.7;14.6;14.8;;;88.7;14.9;12.9;968.8;1019.8;1020.4;;;6.5;194;3.4;12.2;23.4;6.2;22.3;;;0.0;;15;;;;13;0;0.009;2025-09-13 18:00:00;2025;9;September
MAH;14.3;14.1;14.5;;;91.6;14.9;12.9;968.4;1019.5;1020.0;;;4.8;186;2.1;7.6;17.3;4.6;16.6;;;0.0;;3;;;;1;0;0.001;2025-09-13 19:00:00;2025;9;September
MAH;14.0;13.9;14.0;;;94.0;15.0;13.0;968.2;1019.3;1019.8;;;2.4;207;0.8;2.9;8.6;2.4;8.6;;;0.3;;3;;;;2;0;-0.005;2025-09-13 20:00:00;2025;9;September
MAH;14.0;13.9;14.0;;;93.4;14.9;12.9;967.7;1018.8;1019.3;;;2.4;194;1.1;4.0;8.6;2.3;8.3;;;0.4;;2;;;;1;0;-0.004;2025-09-13 21:00:00;2025;9;September
MAH;14.0;13.9;14.1;;;93.6;15.0;13.0;967.6;1018.7;1019.2;;;4.1;215;2.0;7.2;14.8;4.1;14.8;;;0.0;;2;;;;1;0;-0.001;2025-09-13 22:00:00;2025;9;September
MAH;14.1;14.0;14.3;;;93.2;15.0;13.1;967.4;1018.4;1019.0;;;4.8;225;2.5;9.0;17.3;4.7;16.9;;;0.0;;2;;;;1;0;0.001;2025-09-13 23:00:00;2025;9;September
MAH;14.2;14.1;14.3;;;92.6;15.0;13.0;967.5;1018.6;1019.1;;;6.3;202;3.6;13.0;22.7;6.1;22.0;;;0.9;;3;;;;2;0;0.004;2025-09-14 00:00:00;2025;9;September
MAH;14.1;14.0;14.2;;;92.8;15.0;13.0;967.5;1018.6;1019.1;;;9.4;183;5.5;19.8;33.8;8.9;32.0;;;0.0;;2;;;;1;0;0.006;2025-09-14 01:00:00;2025;9;September
MAH;14.1;14.0;14.3;;;94.0;15.1;13.2;968.0;1019.1;1019.6;;;7.4;192;3.5;12.6;26.6;7.1;25.6;;;1.0;;3;;;;1;0;0.002;2025-09-14 02:00:00;2025;9;September
MAH;14.2;14.1;14.4;;;93.0;15.1;13.1;968.1;1019.2;1019.7;;;8.6;196;4.5;16.2;31.0;8.3;29.9;;;0.0;;1;;;;0;0;0.004;2025-09-14 03:00:00;2025;9;September
MAH;14.3;14.2;14.4;;;91.7;14.9;13.0;968.2;1019.3;1019.8;;;7.7;201;3.6;13.0;27.7;7.5;27.0;;;0.0;;2;;;;1;0;0.004;2025-09-14 04:00:00;2025;9;September
MAH;14.2;14.0;14.3;;;90.4;14.6;12.6;968.3;1019.4;1019.9;;;4.6;217;2.1;7.6;16.6;4.5;16.2;;;0.0;;2;;;;1;0;0.002;2025-09-14 05:00:00;2025;9;September
MAH;14.2;13.9;14.4;;;86.7;14.0;12.0;968.8;1019.9;1020.4;;;5.2;200;3.0;10.8;18.7;5.0;18.0;;;0.0;;19;;;;17;0;0.026;2025-09-14 06:00:00;2025;9;September
MAH;14.1;13.9;14.3;;;88.0;14.1;12.1;969.0;1020.1;1020.6;;;5.2;196;3.0;10.8;18.7;4.9;17.6;;;0.0;;67;;;;66;0;0.052;2025-09-14 07:00:00;2025;9;September
MAH;15.3;14.6;15.8;;;85.3;14.8;12.8;969.2;1020.1;1020.9;;;6.4;203;3.7;13.3;23.0;6.3;22.7;;;0.0;;202;;;;190;0;0.117;2025-09-14 08:00:00;2025;9;September
MAH;16.9;16.4;17.4;;;79.0;15.2;13.2;969.3;1019.9;1021.0;;;6.9;187;4.2;15.1;24.8;6.2;22.3;;;0.0;;371;;;;263;16;0.215;2025-09-14 09:00:00;2025;9;September
MAH;18.4;17.9;18.6;;;72.7;15.4;13.4;969.0;1019.3;1020.6;;;8.1;180;4.9;17.6;29.2;7.8;28.1;;;0.0;;565;;;;200;40;0.331;2025-09-14 10:00:00;2025;9;September
MAH;19.4;19.1;19.7;;;64.5;14.5;12.5;968.6;1018.7;1020.2;;;9.4;184;5.5;19.8;33.8;9.1;32.8;;;0.0;;552;;;;281;30;0.36;2025-09-14 11:00:00;2025;9;September
MAH;20.2;19.6;20.8;;;55.3;13.1;11.0;968.2;1018.2;1019.8;;;10.3;200;6.3;22.7;37.1;9.9;35.6;;;0.0;;572;;;;391;19;0.408;2025-09-14 12:00:00;2025;9;September
MAH;21.0;20.6;21.3;;;52.3;13.0;10.8;967.5;1017.3;1019.1;;;11.8;203;7.3;26.3;42.5;11.5;41.4;;;0.0;;626;;;;257;53;0.454;2025-09-14 13:00:00;2025;9;September
MAH;21.0;20.5;21.4;;;55.7;13.8;11.8;967.3;1017.0;1018.9;;;13.5;206;7.5;27.0;48.6;12.8;46.1;;;0.0;;405;;;;322;10;0.347;2025-09-14 14:00:00;2025;9;September
MAH;20.9;20.6;21.2;;;58.6;14.5;12.5;967.1;1016.9;1018.7;;;11.1;204;6.7;24.1;40.0;10.6;38.2;;;0.0;;292;;;;231;8;0.276;2025-09-14 15:00:00;2025;9;September
MAH;19.9;19.4;20.3;;;64.1;14.9;12.9;967.5;1017.4;1019.1;;;12.7;208;6.9;24.8;45.7;12.1;43.6;;;0.0;;100;;;;97;0;0.172;2025-09-14 16:00:00;2025;9;September
MAH;19.2;19.0;19.4;;;68.2;15.2;13.2;967.8;1018.0;1019.4;;;12.0;200;6.9;24.8;43.2;11.3;40.7;;;0.0;;53;;;;51;0;0.132;2025-09-14 17:00:00;2025;9;September
MAH;18.3;17.9;18.8;;;76.5;16.1;14.1;968.4;1018.7;1020.0;;;11.3;213;6.8;24.5;40.7;10.9;39.2;;;0.0;;16;;;;15;0;0.035;2025-09-14 18:00:00;2025;9;September
MAH;17.7;17.6;17.8;;;82.1;16.6;14.6;968.9;1019.3;1020.5;;;10.8;209;6.3;22.7;38.9;9.7;34.9;;;0.0;;2;;;;1;0;0.025;2025-09-14 19:00:00;2025;9;September
MAH;17.8;17.6;18.1;;;82.7;16.9;14.9;969.3;1019.7;1020.9;;;11.7;211;6.5;23.4;42.1;11.1;40.0;;;0.0;;2;;;;1;0;0.025;2025-09-14 20:00:00;2025;9;September
MAH;17.9;17.7;18.1;;;82.8;16.9;14.9;969.5;1020.0;1021.2;;;11.7;203;6.4;23.0;42.1;11.1;40.0;;;0.0;;2;;;;1;0;0.024;2025-09-14 21:00:00;2025;9;September
MAH;17.9;17.8;18.0;;;83.1;17.1;15.0;969.5;1019.9;1021.2;;;7.8;201;4.2;15.1;28.1;7.6;27.4;;;0.0;;2;;;;1;0;0.018;2025-09-14 22:00:00;2025;9;September
MAH;18.1;18.0;18.2;;;81.8;17.0;14.9;969.4;1019.8;1021.1;;;6.4;207;3.2;11.5;23.0;6.3;22.7;;;0.0;;2;;;;1;0;0.016;2025-09-14 23:00:00;2025;9;September
MAH;18.2;18.0;18.3;;;81.3;17.0;15.0;969.2;1019.6;1020.9;;;5.6;215;2.9;10.4;20.2;5.5;19.8;;;0.0;;2;;;;1;0;0.015;2025-09-15 00:00:00;2025;9;September
MAH;18.4;18.3;18.4;;;80.3;17.0;14.9;968.8;1019.1;1020.4;;;7.3;204;4.4;15.8;26.3;6.6;23.8;;;0.0;;2;;;;1;0;0.023;2025-09-15 01:00:00;2025;9;September
MAH;18.3;18.2;18.4;;;81.6;17.2;15.1;968.6;1018.9;1020.2;;;6.1;203;3.3;11.9;22.0;6.0;21.6;;;0.0;;2;;;;1;0;0.017;2025-09-15 02:00:00;2025;9;September
MAH;18.1;17.8;18.3;;;84.0;17.4;15.3;968.2;1018.6;1019.8;;;7.3;199;3.7;13.3;26.3;7.1;25.6;;;0.0;;2;;;;1;0;0.016;2025-09-15 03:00:00;2025;9;September
MAH;17.7;17.4;17.9;;;86.0;17.4;15.3;967.9;1018.3;1019.5;;;6.7;193;4.5;16.2;24.1;6.5;23.4;;;0.0;;3;;;;1;0;0.015;2025-09-15 04:00:00;2025;9;September
MAH;17.3;17.0;17.5;;;88.1;17.4;15.3;967.7;1018.2;1019.3;;;6.4;215;3.9;14.0;23.0;6.2;22.3;;;0.0;;3;;;;1;0;0.011;2025-09-15 05:00:00;2025;9;September
MAH;16.9;16.7;17.1;;;90.0;17.3;15.3;967.8;1018.3;1019.4;;;6.1;217;3.2;11.5;22.0;5.8;20.9;;;0.0;;32;;;;17;21;0.011;2025-09-15 06:00:00;2025;9;September
MAH;17.6;17.1;17.9;;;86.1;17.3;15.3;968.1;1018.5;1019.7;;;7.6;191;4.9;17.6;27.4;7.3;26.3;;;0.0;;134;;;;44;48;0.086;2025-09-15 07:00:00;2025;9;September
MAH;19.4;17.9;20.3;;;77.2;17.3;15.3;968.2;1018.3;1019.8;;;11.9;181;6.2;22.3;42.8;10.8;38.9;;;0.0;;343;;;;70;52;0.213;2025-09-15 08:00:00;2025;9;September
MAH;20.5;19.3;22.0;;;73.6;17.7;15.6;968.4;1018.3;1020.0;;;10.6;178;6.5;23.4;38.2;10.0;36.0;;;0.0;;492;;;;134;47;0.307;2025-09-15 09:00:00;2025;9;September
MAH;22.9;22.0;23.6;;;67.2;18.7;16.5;968.1;1017.6;1019.7;;;11.7;185;7.1;25.6;42.1;11.1;40.0;;;0.0;;609;;;;136;54;0.415;2025-09-15 10:00:00;2025;9;September
MAH;24.3;24.1;24.7;;;57.9;17.6;15.5;967.9;1017.0;1019.5;;;12.8;205;7.6;27.4;46.1;12.5;45.0;;;0.0;;696;;;;147;56;0.513;2025-09-15 11:00:00;2025;9;September
MAH;25.0;24.9;25.3;;;55.8;17.7;15.6;967.7;1016.7;1019.3;;;14.3;200;8.9;32.0;51.5;13.3;47.9;;;0.0;;761;;;;117;58;0.572;2025-09-15 12:00:00;2025;9;September
MAH;25.0;24.6;25.4;;;54.0;17.1;15.1;967.5;1016.6;1019.1;;;15.0;208;9.0;32.4;54.0;14.1;50.8;;;0.0;;570;;;;238;37;0.491;2025-09-15 13:00:00;2025;9;September
MAH;25.4;24.7;25.8;;;52.9;17.1;15.1;967.1;1016.1;1018.7;;;14.7;205;8.7;31.3;52.9;14.2;51.1;;;0.0;;535;;;;161;43;0.476;2025-09-15 14:00:00;2025;9;September
MAH;25.3;25.0;25.6;;;49.0;15.8;13.8;966.8;1015.8;1018.4;;;13.8;209;8.1;29.2;49.7;13.5;48.6;;;0.0;;420;;;;141;40;0.423;2025-09-15 15:00:00;2025;9;September
MAH;24.8;24.4;25.4;;;51.5;16.1;14.1;966.4;1015.4;1017.9;;;12.2;214;6.6;23.8;43.9;11.5;41.4;;;0.0;;243;;;;130;23;0.295;2025-09-15 16:00:00;2025;9;September
MAH;22.1;19.8;24.0;;;66.1;17.3;15.3;966.6;1016.2;1018.2;;;10.7;237;5.7;20.5;38.5;10.3;37.1;;;3.1;;42;;;;40;0;0.132;2025-09-15 17:00:00;2025;9;September
MAH;19.4;18.6;20.2;;;76.0;17.1;15.0;967.8;1017.9;1019.4;;;11.1;225;4.8;17.3;40.0;10.7;38.5;;;0.0;;23;;;;21;0;0.026;2025-09-15 18:00:00;2025;9;September
MAH;19.5;19.3;19.6;;;70.6;16.0;14.0;968.6;1018.7;1020.2;;;11.0;222;5.3;19.1;39.6;10.7;38.5;;;0.0;;2;;;;1;0;0.043;2025-09-15 19:00:00;2025;9;September
MAH;19.0;18.8;19.3;;;70.3;15.5;13.5;969.8;1020.0;1021.5;;;10.3;227;5.4;19.4;37.1;10.1;36.4;;;0.0;;3;;;;1;0;0.044;2025-09-15 20:00:00;2025;9;September
MAH;18.2;17.8;18.4;;;76.5;15.9;14.0;970.4;1020.8;1022.1;;;8.1;226;4.0;14.4;29.2;7.9;28.4;;;0.0;;3;;;;2;0;0.027;2025-09-15 21:00:00;2025;9;September
MAH;18.1;17.8;18.3;;;71.7;14.9;12.9;970.7;1021.1;1022.4;;;9.3;224;4.2;15.1;33.5;8.8;31.7;;;0.0;;2;;;;1;0;0.034;2025-09-15 22:00:00;2025;9;September
MAH;17.6;17.3;18.0;;;66.6;13.4;11.4;970.7;1021.3;1022.4;;;12.1;227;5.7;20.5;43.6;11.8;42.5;;;0.0;;3;;;;1;0;0.048;2025-09-15 23:00:00;2025;9;September
MAH;17.0;16.6;17.4;;;64.6;12.5;10.3;970.9;1021.6;1022.6;;;15.3;246;5.8;20.9;55.1;14.6;52.6;;;0.0;;3;;;;1;0;0.05;2025-09-16 00:00:00;2025;9;September
MAH;16.4;16.1;16.5;;;63.0;11.7;9.3;971.7;1022.6;1023.5;;;11.6;228;4.9;17.6;41.8;10.8;38.9;;;0.0;;2;;;;1;0;0.046;2025-09-16 01:00:00;2025;9;September
MAH;16.0;15.6;16.2;;;63.9;11.6;9.2;972.3;1023.3;1024.1;;;7.0;258;2.5;9.0;25.2;6.8;24.5;;;0.0;;3;;;;1;0;0.028;2025-09-16 02:00:00;2025;9;September
MAH;15.0;14.4;15.4;;;65.9;11.2;8.6;972.4;1023.6;1024.2;;;8.2;262;3.3;11.9;29.5;7.9;28.4;;;0.0;;3;;;;2;0;0.031;2025-09-16 03:00:00;2025;9;September
MAH;14.0;13.5;14.6;;;68.4;10.9;8.3;972.1;1023.5;1023.9;;;5.5;199;2.3;8.3;19.8;5.2;18.7;;;0.0;;2;;;;1;0;0.02;2025-09-16 04:00:00;2025;9;September
MAH;13.9;13.6;14.4;;;67.5;10.7;8.0;972.1;1023.4;1023.9;;;6.2;221;2.9;10.4;22.3;6.0;21.6;;;0.0;;2;;;;1;0;0.025;2025-09-16 05:00:00;2025;9;September
MAH;14.2;13.8;14.3;;;64.4;10.4;7.5;972.4;1023.7;1024.2;;;9.1;235;3.4;12.2;32.8;8.1;29.2;;;0.0;;31;;;;21;12;0.035;2025-09-16 06:00:00;2025;9;September
MAH;14.6;14.1;15.2;;;62.0;10.3;7.4;972.4;1023.7;1024.2;;;9.6;240;4.4;15.8;34.6;9.3;33.5;;;0.0;;145;;;;113;14;0.125;2025-09-16 07:00:00;2025;9;September
MAH;15.2;15.1;15.3;;;59.1;10.2;7.2;972.9;1024.0;1024.7;;;9.4;251;4.5;16.2;33.8;8.8;31.7;;;0.0;;234;;;;213;0;0.181;2025-09-16 08:00:00;2025;9;September
MAH;15.8;15.2;16.3;;;56.9;10.2;7.3;973.6;1024.7;1025.5;;;11.0;255;5.1;18.4;39.6;10.3;37.1;;;0.0;;471;;;;190;43;0.292;2025-09-16 09:00:00;2025;9;September
MAH;17.1;16.6;17.4;;;52.6;10.3;7.4;973.8;1024.6;1025.7;;;9.4;255;4.5;16.2;33.8;9.0;32.4;;;0.0;;666;;;;123;60;0.401;2025-09-16 10:00:00;2025;9;September
MAH;17.9;17.4;18.5;;;48.5;10.0;6.9;973.5;1024.1;1025.3;;;9.9;256;4.6;16.6;35.6;9.6;34.6;;;0.0;;729;;;;183;60;0.453;2025-09-16 11:00:00;2025;9;September
MAH;18.8;18.4;19.2;;;44.3;9.6;6.4;972.9;1023.4;1024.7;;;8.1;267;3.8;13.7;29.2;7.9;28.4;;;0.0;;817;;;;147;60;0.515;2025-09-16 12:00:00;2025;9;September
MAH;19.3;19.0;19.5;;;44.0;9.8;6.7;972.6;1023.0;1024.4;;;7.8;263;3.6;13.0;28.1;7.7;27.7;;;0.0;;637;;;;319;34;0.425;2025-09-16 13:00:00;2025;9;September
MAH;18.8;18.3;19.1;;;47.4;10.3;7.3;972.6;1023.1;1024.4;;;8.4;275;3.9;14.0;30.2;8.1;29.2;;;0.0;;511;;;;384;13;0.354;2025-09-16 14:00:00;2025;9;September
MAH;17.7;17.4;18.0;;;50.4;10.2;7.3;972.6;1023.3;1024.4;;;10.0;285;4.1;14.8;36.0;8.6;31.0;;;0.0;;284;;;;247;3;0.237;2025-09-16 15:00:00;2025;9;September
